Amount,CustomerID,TransactionAmount,MerchantID,AnomalyScore,Category,Age,AccountBalance,SuspiciousFlag,Hour,gap
61.36949970063015,0.0,29.05913116997964,0.0,0.9901388484421784,0.10288808664259928,60.0,7321.851327570836,0,15.0,748.0
44.15150453327626,0.0,32.208751881282765,0.0,0.6237351133334981,0.09187279151943463,52.0,8997.615330335793,0,6.0,5952.0
28.26989985856687,0.0,67.6420677081274,0.0,0.1087406721671477,0.10288808664259928,60.0,6603.602883233105,0,4.0,879.0
57.82595146012,0.3333333333333333,26.2443668567515,0.0,0.7506404076817238,0.09187279151943463,21.0,3508.477432015367,0,23.0,6036.0
77.62244976406862,0.0,10.766887072705742,0.0,0.2544024572032137,0.10288808664259928,55.0,1695.6926432801429,0,11.0,5445.0
73.23554929770951,0.0,31.157824069749758,0.0,0.073907679798655,0.06678700361010831,29.0,6914.14326244931,0,13.0,16.0
81.04726091714251,0.0,78.9509316639967,0.0,0.3262500464416938,0.09187279151943463,27.0,6235.295150343735,0,11.0,3245.0
91.02901091007293,0.0,79.64792500881036,0.0,0.4032812720779009,0.11190053285968028,61.0,8441.68921731614,0,17.0,7250.0
1999.9936947465596,0.0,61.78066651023541,0.0,0.8383676178225351,0.10245901639344263,50.0,5653.503482226174,0,4.0,4152.0
70.36726688023322,0.0,86.08431598877314,0.0,0.4970837348273792,0.06678700361010831,51.0,9783.077852936558,0,22.0,5236.0
32.6154730001563,0.5,69.67914631153808,1.0,0.4664820292815226,0.11190053285968028,62.0,9200.891629798676,0,17.0,5035.0
93.99205366197472,0.0,99.31342394094888,0.0,0.7680548756169466,0.09187279151943463,37.0,4166.114287948039,0,5.0,2496.0
75.92000331719238,0.0,12.362244559648856,0.0,0.7959228900905578,0.11190053285968028,40.0,3083.460243970492,0,14.0,1540.0
49.53066543989065,0.0,28.55095936385555,0.0,0.8300503974127057,0.11190053285968028,57.0,3190.056803943077,0,7.0,6042.0
77.9815113681306,0.0,69.24291386516796,0.0,0.321334803243036,0.11190053285968028,55.0,1452.4720958624491,0,8.0,6599.0
94.25835167707136,0.0,73.35946210820835,0.0,0.8415845276703577,0.11190053285968028,62.0,2256.995254731112,0,20.0,7015.0
86.0283663410914,0.0,10.38689962940676,0.0,0.4779999660006311,0.09187279151943463,56.0,8193.93355771234,0,9.0,3580.0
69.9440074166096,1.0,77.87050428107598,1.0,0.1322615195324302,0.11190053285968028,59.0,7090.114393144758,0,20.0,6983.0
70.14730856781081,0.0,13.17313234481663,0.0,0.8104542066817448,0.10245901639344263,30.0,4987.309543550711,0,2.0,733.0
97.81930251190808,0.0,1499.958966331711,0.0,0.42848460493766,0.11190053285968028,41.0,7239.095816010221,0,4.0,4193.0
12.003142777310815,0.0,24.342961514900196,0.0,0.3648242191923645,0.09187279151943463,41.0,1566.6766381455554,0,18.0,2828.0
49.17680010187243,0.0,41.02197830463579,0.0,0.2822657498188682,0.06678700361010831,62.0,7698.420322161425,0,4.0,3491.0
66.38606131107457,0.0,53.215382785275565,0.0,0.501116170102059,0.06678700361010831,46.0,3312.945984012399,0,19.0,6008.0
89.27223452265555,0.0,34.37351938550199,0.0,0.0437849628364611,0.09187279151943463,27.0,5565.393200909927,0,17.0,6224.0
27.61311010185572,0.0,22.111118423496155,0.0,0.0583754867622497,0.10288808664259928,32.0,8885.372688254465,0,8.0,542.0
75.27655770898502,0.0,90.01424375711055,0.0,0.2077732452803846,0.10288808664259928,56.0,4523.033066585963,0,14.0,7534.0
51.67508028551893,0.0,28.669616970207265,0.0,0.0010110084867828,0.09187279151943463,39.0,49994.59982272616,0,10.0,4953.0
47.66742625824734,0.0,11.71933639474392,0.0,0.4507882316884628,0.06678700361010831,41.0,3151.0953568545096,0,19.0,345.0
72.89505489935107,0.0,23.23072890169015,0.0,0.1614890027197449,0.11190053285968028,36.0,5264.611166893853,0,1.0,6830.0
56.61015789533906,0.0,26.790522710328197,0.0,0.5821094248410796,0.10288808664259928,52.0,2678.270824094556,0,21.0,4380.0
41.164383989243696,0.0,69.6765818947897,0.0,0.8120717427893618,0.10288808664259928,58.0,5425.319154472824,0,7.0,4343.0
46.25866294041071,0.0,75.45049493285008,0.0,0.356297432512234,0.10288808664259928,34.0,5759.042275727273,1,14.0,6003.0
82.9774566264403,1.0,77.28512559685791,0.5,0.2774516619001209,0.09187279151943463,41.0,6429.115850455049,0,5.0,1768.0
30.82233342067297,0.0,30.39948120024853,0.0,0.4295851118499959,0.10288808664259928,35.0,7350.410860576884,0,21.0,15.0
62.89078907126292,0.0,43.97761684656129,0.0,0.9976365686870128,0.06678700361010831,37.0,5266.465766272622,0,10.0,580.0
62.25943456667171,0.0,63.7723642739906,0.0,0.9498869863608862,0.09187279151943463,49.0,6296.412963986067,0,3.0,1800.0
24.68877419658699,0.0,52.0645232939004,0.0,0.99748691387651,0.09187279151943463,55.0,6303.264581403243,0,5.0,2004.0
46.15297699454773,0.0,36.93327602922479,0.0,0.4102590869206218,0.11190053285968028,33.0,6663.106141657549,0,11.0,6637.0
98.11874708594225,0.0,65.41343503898989,0.0,0.6324348055787592,0.10245901639344263,41.0,3125.2919293997165,0,16.0,3206.0
66.91470128233149,0.25,13.056725360159174,1.0,0.8049852033763916,0.06678700361010831,34.0,2624.879018905095,0,21.0,1568.0
83.94728730025444,0.0,22.434604010352256,0.0,0.1034111228021835,0.06678700361010831,21.0,5011.873280583292,0,1.0,354.0
86.7763152890696,0.5,68.70400525679618,0.0,0.7374545537310302,0.10245901639344263,26.0,9407.963973911335,0,23.0,3849.0
22.480824824072208,0.0,36.0172000618178,0.0,0.437242485655038,0.06678700361010831,35.0,7971.276787700694,0,19.0,7810.0
91.1721661633756,0.0,21.863215655264412,0.0,0.744006722992789,0.09187279151943463,28.0,5294.235375585972,0,5.0,7683.0
10.141923088667127,0.0,11.887798412554083,0.0,0.0421429738836821,0.11190053285968028,48.0,1893.60834692602,0,7.0,1103.0
52.035720187916375,0.0,97.46835689087528,0.0,0.7111994163133758,0.10245901639344263,29.0,5623.252512985242,0,11.0,969.0
39.76066710342951,0.0,26.47724067691327,0.0,0.4385998111712257,0.06678700361010831,41.0,4977.51403502376,0,12.0,1344.0
61.5188343592887,0.0,50.10719728879476,0.0,0.9865003932486478,0.09187279151943463,58.0,9533.187803852925,0,22.0,6294.0
93.27164680728887,0.0,73.21884662709965,0.0,0.0911025123254711,0.09187279151943463,21.0,1367.4219708983535,0,12.0,616.0
11.160127485672383,0.0,70.11910892252435,0.0,0.5447126290309764,0.10288808664259928,60.0,2568.7196522395047,0,14.0,4262.0
74.78225997272303,0.0,16.206214493559365,0.0,0.9503402547867094,0.09187279151943463,45.0,6585.196502183529,0,5.0,4520.0
33.88436176056429,0.0,17.57408316826747,0.0,0.2325260474450378,0.11190053285968028,52.0,3456.3776676261373,0,1.0,1022.0
15.481165376755646,1.0,96.66210788024004,1.0,0.2587467807295154,0.11190053285968028,63.0,8657.118342964497,0,7.0,3831.0
63.73867600220338,0.0,63.41578541898716,0.0,0.6588667803438036,0.10245901639344263,41.0,2352.714778364273,0,23.0,427.0
73.02941686094806,1.0,33.97084382149811,1.0,0.767644391492676,0.10288808664259928,27.0,9935.734859286196,0,9.0,918.0
52.64623956596228,0.0,29.03879036203771,0.0,0.7082756568250027,0.09187279151943463,42.0,9289.813281180004,0,8.0,7347.0
91.06800425475927,0.0,54.40731023858102,0.0,0.1782750967379039,0.10245901639344263,54.0,8499.793746389536,1,5.0,4501.0
44.70102416540358,0.0,72.4281730234897,0.0,0.9902694513382524,0.11190053285968028,64.0,3715.03369287687,0,13.0,2056.0
80.74444897564724,0.3333333333333333,43.09770581861629,0.0,0.6394958247784975,0.06678700361010831,41.0,6342.384054634551,0,20.0,6866.0
88.36231254096614,0.0,95.91395061671588,0.0,0.2806353066706893,0.10245901639344263,61.0,1087.3677103705488,0,12.0,3691.0
13.706637474640074,0.0,81.89305239504543,0.0,0.5527439489298679,0.11190053285968028,31.0,7537.600308514883,0,6.0,3495.0
63.83974301732152,0.0,60.80246839187038,0.0,0.3255897828255177,0.10245901639344263,47.0,8621.350965381647,0,4.0,2303.0
22.01852140827537,0.0,40.27910924544422,0.0,0.7038250897856323,0.06678700361010831,41.0,4980.372151250432,0,10.0,4962.0
80.89450294908075,0.0,88.12317065984934,0.0,0.0731572126469344,0.10245901639344263,29.0,6673.519244341534,0,4.0,5181.0
21.289598799067587,0.0,33.36637469851179,0.0,0.6142506128631123,0.09187279151943463,51.0,8537.062739822257,0,23.0,7271.0
26.94271275966169,0.0,53.06914458853601,0.3333333333333333,0.8894275813151103,0.09187279151943463,41.0,5783.244777647827,0,4.0,1623.0
10.885515299064592,0.0,49.39759431475553,0.0,0.5558082446184069,0.10288808664259928,48.0,4299.616357789133,0,8.0,1550.0
78.23727951911718,0.0,75.14220250498771,0.0,0.4607226566926429,0.11190053285968028,39.0,5888.962197800156,0,5.0,2668.0
46.49081047973744,0.0,72.17843899290133,0.0,0.3855451955197594,0.10245901639344263,41.0,7557.936631632733,0,7.0,5050.0
32.95991750463693,0.0,80.92574264561185,0.0,0.8761740899416075,0.10288808664259928,22.0,1731.5800323962562,0,4.0,3473.0
93.48267246685948,0.0,50.1467507790425,0.0,0.8494201351754898,0.09187279151943463,40.0,9986.196353935477,0,16.0,289.0
45.718899594602846,0.0,89.90245575056262,0.0,0.1293889090579233,0.10288808664259928,47.0,7086.6326751686665,0,17.0,6847.0
28.240088292146865,0.0,78.1702716992781,0.0,0.2035410779119347,0.10288808664259928,44.0,8959.452385210954,0,22.0,885.0
39.45920794925976,0.0,43.66188726548486,0.0,0.8301107968760494,0.09187279151943463,24.0,2842.4027065992877,0,9.0,6374.0
62.03891228928651,1.0,12.058084961243184,1.0,0.5062077676952532,0.11190053285968028,56.0,4794.863670932138,0,14.0,116.0
11.365956557720573,0.0,22.3891781524986,0.0,0.472808339575119,0.10288808664259928,41.0,9282.190542700237,0,0.0,7480.0
74.18419164780939,0.0,45.068272359813,0.0,0.6011639270575746,0.09187279151943463,32.0,6730.594830127987,0,0.0,5744.0
25.810074873620003,0.0,74.20541828744658,0.0,0.0469825813768867,0.10288808664259928,54.0,1434.1770514736506,0,21.0,5571.0
89.82796226723376,0.0,67.4339376735115,0.0,0.6706792069336042,0.10245901639344263,26.0,2968.923904417966,0,18.0,362.0
60.69661759693095,0.0,72.01346602453978,0.0,0.0787179931841155,0.11190053285968028,34.0,1498.5613049763629,0,4.0,4074.0
16.38195868607746,0.0,92.836737868181,0.0,0.1553626445144589,0.09187279151943463,56.0,7880.502510570677,0,4.0,2588.0
65.2075042980297,1.0,41.22094122033927,1.0,0.8464828675325485,0.10245901639344263,63.0,4892.893680368478,0,19.0,3970.0
15.464017569364648,0.0,44.39510932958223,0.0,0.4363161626619469,0.10288808664259928,50.0,3769.243937307093,0,5.0,5877.0
76.65488749814124,0.0,12.958059263870275,0.0,0.0196352469491728,0.06678700361010831,40.0,5609.986025240946,0,21.0,6300.0
12.948144829083834,0.0,55.01871510781248,0.0,0.5552316902472618,0.10245901639344263,53.0,3513.1950595975263,0,4.0,7285.0
47.16437345765071,0.0,45.99801410004498,0.0,0.6922887626881298,0.10245901639344263,29.0,8665.855917746096,0,22.0,7492.0
51.66391317783331,0.0,15.129186468002846,0.0,0.7820364458965064,0.09187279151943463,41.0,7657.184208790716,0,5.0,4767.0
61.37557520406189,0.0,66.95816079709314,0.0,0.8332240040641545,0.06678700361010831,47.0,4837.614784140987,0,0.0,910.0
66.37408245524026,0.0,98.81803923034688,0.0,0.768251981076744,0.10245901639344263,41.0,6482.668514424871,0,16.0,5942.0
39.34040156276217,0.0,64.51555307102547,0.0,0.2900226208895798,0.11190053285968028,34.0,3884.474376419623,0,12.0,555.0
16.913400391404444,0.0,36.4680903095032,0.0,0.2489881664069002,0.10245901639344263,63.0,7316.765220561667,0,9.0,3190.0
57.49250226523061,0.0,50.35007177677465,0.0,0.9383214504897436,0.09187279151943463,51.0,3003.323840408222,0,2.0,3641.0
28.57656443415124,0.0,1499.958966331711,0.0,0.0581423336729988,0.10245901639344263,49.0,3509.0828457273874,0,8.0,6662.0
53.33767221918235,1.0,94.22374402180596,1.0,0.6555382800542535,0.09187279151943463,20.0,4836.820194776083,0,22.0,2573.0
1999.9936947465596,1.0,11.44299516408852,1.0,0.4339705092515831,0.10288808664259928,30.0,3935.254650881042,0,3.0,4257.0
14.81041618341153,0.0,23.53259272049716,0.0,0.2653988047795486,0.11190053285968028,55.0,6618.702558182706,0,23.0,6879.0
82.06984585055014,0.0,73.60781361425563,0.0,0.9642758483413272,0.11190053285968028,37.0,4463.106937868109,0,20.0,3481.0
96.8872765665086,0.0,11.392288809188212,0.0,0.4901450715632299,0.10288808664259928,49.0,3279.812514889719,0,3.0,2537.0
88.54343874141549,0.0,34.588800735919364,0.0,0.3993040833415346,0.11190053285968028,62.0,5232.760949222156,0,1.0,3146.0
34.74087948576695,0.0,56.74262409326097,0.0,0.36861344413259,0.10288808664259928,44.0,1185.7652988185928,0,9.0,5665.0
13.804478301542025,0.0,31.83662798536021,0.0,0.527533996922115,0.10288808664259928,24.0,7736.803544737651,0,22.0,1536.0
31.426151597759883,0.0,87.28290685682488,0.0,0.9356678416427904,0.09187279151943463,26.0,9422.592280080102,0,16.0,119.0
23.369337983969924,0.0,10.296097053937736,0.0,0.2565244391647275,0.10288808664259928,35.0,6021.435510630403,0,11.0,530.0
57.37162914668556,0.0,31.61537499442053,0.0,0.5775924212876901,0.09187279151943463,23.0,2496.181412334204,0,16.0,4705.0
38.53142136603041,0.0,61.96601384751164,0.0,0.669801687724645,0.09187279151943463,62.0,2114.665515674867,0,9.0,2982.0
69.43545930244844,0.0,81.20050803274292,0.5,0.0278394730085194,0.10245901639344263,27.0,6624.990763167585,0,15.0,5409.0
27.97279040805574,0.0,35.61135583948571,0.0,0.4986504731325208,0.10245901639344263,41.0,8672.939023835446,0,4.0,3330.0
66.5169801087749,0.0,10.710696971795672,0.0,0.829427986224216,0.06678700361010831,19.0,6165.987018582018,0,17.0,2764.0
96.5455044404176,0.0,60.876342974867335,0.0,0.3665957608862578,0.09187279151943463,35.0,2404.85114054301,0,21.0,4513.0
16.21533882036838,0.0,43.70760078642414,0.0,0.0351516647445598,0.09187279151943463,64.0,5642.992451173635,0,21.0,3442.0
93.9571784733118,0.0,85.51824126416194,0.0,0.5507154971391555,0.10288808664259928,28.0,7458.829120091756,1,6.0,3320.0
24.840851720004444,0.0,81.45338744397125,0.0,0.9920918137965776,0.10245901639344263,53.0,3708.1727970423767,0,23.0,5155.0
79.64265555681925,0.0,20.88750919511824,0.0,0.9298268288468649,0.06678700361010831,18.0,7647.398788757495,0,11.0,1078.0
65.47738422824983,0.0,36.14601429487716,0.0,0.5618877869745466,0.11190053285968028,18.0,5023.522400748648,0,6.0,7630.0
34.70446687957416,0.0,17.046059455940977,0.0,0.612577989623918,0.06678700361010831,37.0,7528.238651965329,0,14.0,6257.0
30.407238953497057,0.0,79.18604616118,0.0,0.4702810197600021,0.11190053285968028,42.0,7401.641881266397,0,3.0,7265.0
69.12627378833716,0.0,79.55273121346265,0.25,0.1961940353297656,0.09187279151943463,37.0,7642.766217184799,0,4.0,5931.0
79.75872548614475,0.0,17.318846437659854,0.0,0.4393538497697984,0.06678700361010831,41.0,3702.69310452137,0,23.0,4441.0
15.970709998836256,0.0,32.57051780697182,0.0,0.1437321543308972,0.10245901639344263,44.0,9122.866890928017,0,9.0,5210.0
13.31661350745519,0.0,63.71433178148951,0.0,0.4535613736161064,0.06678700361010831,41.0,4790.689478014168,0,21.0,3465.0
13.28299017270312,0.0,66.99098358442765,0.0,0.3162633763130987,0.10288808664259928,21.0,1812.417593326996,0,13.0,16.0
16.934708518995006,0.0,98.9640099603128,0.0,0.4896968940608762,0.06678700361010831,40.0,3866.265973604752,0,21.0,6281.0
89.37678269099098,0.5,39.655709610540185,0.3333333333333333,0.718608458145026,0.09187279151943463,50.0,8122.58547441762,0,11.0,4402.0
76.87583354870652,0.0,25.94011353565231,0.0,0.4057374088231456,0.09187279151943463,48.0,6539.377410674928,0,9.0,6461.0
18.43855837568795,0.0,14.590568084738754,0.0,0.4562669296128964,0.10288808664259928,24.0,9908.750750379148,0,9.0,4394.0
68.00338992993277,0.0,80.543784297506,0.0,0.3683101463181865,0.09187279151943463,56.0,3022.383994051632,0,8.0,5174.0
42.75204863164285,0.25,51.7261888078719,0.0,0.402744688809499,0.09187279151943463,24.0,1334.9032186980858,0,0.0,5056.0
20.39631390589499,0.0,41.04202584948625,0.0,0.3472242570111071,0.09187279151943463,20.0,2869.80664444776,0,12.0,5693.0
44.9667713203004,0.5,27.72487746381843,0.5,0.4668643222980149,0.10288808664259928,35.0,9036.524045043609,0,0.0,1911.0
33.33787510805644,0.5,51.56181137342735,0.0,0.9243023928251842,0.09187279151943463,50.0,4892.9903831288375,0,15.0,1024.0
37.171106552851,1.0,81.2301803204291,0.3333333333333333,0.0968488785016922,0.10288808664259928,32.0,5288.0474192660695,0,23.0,2382.0
92.31062550265032,0.0,35.02428025102623,0.0,0.9072880718693916,0.11190053285968028,29.0,5274.788382698585,0,2.0,1769.0
60.953928902255214,0.0,78.02745019324972,0.0,0.6359312307468019,0.11190053285968028,23.0,8888.401113153379,0,22.0,2494.0
34.05305306997745,0.5,96.09325025653531,0.0,0.7898043667181122,0.09187279151943463,28.0,3263.3046955368154,1,22.0,7096.0
95.1741454609518,0.0,70.06560303197818,0.0,0.0667139656936562,0.11190053285968028,60.0,5928.356516628624,0,17.0,6060.0
41.47667290946988,0.0,14.1309149964074,0.0,0.1882293350503953,0.10288808664259928,18.0,1606.8158178720166,0,17.0,1403.0
15.67247056171643,0.0,32.12398258199832,0.0,0.2368980492453621,0.09187279151943463,34.0,8829.722583993364,0,0.0,989.0
25.518866038953863,1.0,23.36749608179711,1.0,0.4747103306624239,0.10245901639344263,33.0,4630.4883911375455,0,8.0,7589.0
85.60869704606306,0.0,63.578589979158416,0.0,0.326489102371558,0.06678700361010831,28.0,5776.222191599737,0,17.0,4964.0
63.23992837208968,0.0,45.15395672305455,0.0,0.020608180073968,0.06678700361010831,41.0,5028.653538539561,0,13.0,5377.0
52.48404230164265,0.0,87.18820066001349,0.0,0.0241342617438297,0.06678700361010831,33.0,6292.796736223837,0,8.0,328.0
83.47847875084796,0.0,42.07109886020906,0.0,0.6140004311529134,0.10288808664259928,48.0,4531.74004603277,0,17.0,6013.0
90.32545998765188,0.0,18.915912814678585,0.0,0.062794134929792,0.06678700361010831,25.0,8366.321389555775,0,8.0,4070.0
72.47505496868214,0.0,54.696408773450514,0.0,0.445783547174465,0.10288808664259928,37.0,6002.807788997064,0,23.0,5325.0
61.893954669363296,0.0,34.705080684492664,0.0,0.4708306221791393,0.10288808664259928,51.0,4090.858736568409,0,19.0,7637.0
78.81514587709475,0.0,43.88639185521583,0.0,0.7172699188685654,0.09187279151943463,44.0,4183.312729911725,0,14.0,6817.0
35.79853322528573,0.0,11.81667380010113,0.5,0.464510630026507,0.06678700361010831,62.0,7978.887135464068,0,3.0,289.0
74.97969692509697,0.0,68.47454953486886,0.0,0.5485396215016722,0.10245901639344263,19.0,5860.742667651794,0,19.0,5702.0
18.094193193600685,0.0,87.12923444168857,0.0,0.782255049974345,0.10288808664259928,33.0,8125.932238889326,0,22.0,3099.0
31.9800766360006,0.0,70.47000270379647,0.0,0.2571330140929033,0.10288808664259928,21.0,4776.844087511708,0,5.0,1995.0
72.28566686552044,0.0,16.854725946021773,0.0,0.5835168771567534,0.10245901639344263,33.0,2236.2006702260696,0,23.0,4831.0
45.10902380582024,0.0,81.81829266224746,0.0,0.1078790618938074,0.09187279151943463,51.0,8807.133766293893,0,8.0,1903.0
57.632541376146406,0.0,41.95799637501784,0.0,0.9731742677181312,0.10245901639344263,62.0,9950.676753333397,0,9.0,4478.0
22.238622582001483,0.0,56.20318567829461,0.0,0.1101508232362887,0.11190053285968028,44.0,3085.698821040549,0,10.0,6765.0
76.14821141516767,0.0,78.54407404427658,0.0,0.5721215270299007,0.10288808664259928,19.0,8676.930834130753,0,22.0,3243.0
59.57381902913394,0.0,68.56089569017952,0.0,0.700789135431547,0.11190053285968028,64.0,4743.966026436717,0,11.0,2801.0
48.32789141706071,0.0,43.443069545358696,0.0,0.5777042361575306,0.10245901639344263,26.0,3009.016185262509,0,0.0,3388.0
36.500572516186935,0.0,95.0038420751586,0.0,0.0303355652515215,0.09187279151943463,50.0,6704.589741682107,0,1.0,2904.0
39.57686004271433,0.0,11.235515793534391,0.3333333333333333,0.5158411017689376,0.09187279151943463,43.0,7201.77450616714,0,4.0,2356.0
93.36182577379388,0.0,42.40183053761374,0.0,0.1433408157347689,0.10288808664259928,63.0,4305.301182611314,0,15.0,3719.0
35.57518243741016,0.0,42.87870684144346,0.0,0.3973028899394468,0.10288808664259928,30.0,9464.345031498888,0,10.0,736.0
30.29803811701341,0.0,85.2311184791806,0.0,0.0416813420543309,0.09187279151943463,25.0,4501.457864391552,0,16.0,484.0
19.782560547004017,0.0,68.19293293023125,0.0,0.868614416333259,0.10245901639344263,24.0,9334.155497848556,0,0.0,633.0
24.35575189462345,0.0,27.13574057244009,0.0,0.2183876867159517,0.11190053285968028,37.0,1669.3883041410345,0,4.0,3473.0
10.232121187635109,0.5,70.59195994623438,0.0,0.3858403052128293,0.09187279151943463,32.0,4747.6733530081565,0,8.0,2766.0
89.29411758692058,0.0,42.05075103234975,0.0,0.6233796357125672,0.11190053285968028,52.0,5689.136861054899,0,23.0,4640.0
90.4365335592606,1.0,48.51482290506887,1.0,0.2629174390252854,0.11190053285968028,62.0,1403.5072746317296,0,6.0,7642.0
11.026752754715067,1.0,17.62176127374391,1.0,0.8961247581204348,0.09187279151943463,48.0,8694.035002588995,0,18.0,1427.0
29.644669547730903,0.0,83.46122436188188,0.0,0.625619920798117,0.09187279151943463,22.0,8332.992911171128,0,7.0,7195.0
83.42073782754186,0.0,78.18034080141406,0.0,0.5551206086135987,0.09187279151943463,39.0,9193.89270362291,0,4.0,4.0
12.823892553353994,0.0,68.5349862560318,0.0,0.0624998334817099,0.10245901639344263,61.0,8923.158381873112,0,11.0,827.0
64.37526090116862,0.0,24.314510184924288,0.0,0.765548737461181,0.10245901639344263,61.0,5120.966628917335,0,16.0,5484.0
98.81562366728345,0.0,14.82238483708858,0.0,0.2294401411432252,0.11190053285968028,27.0,4010.970455393794,0,7.0,2607.0
48.69859709378891,0.0,33.399355743322324,0.0,0.6657260284854647,0.10288808664259928,22.0,9133.748868884217,0,20.0,1950.0
56.60863595267519,0.0,21.263993699148173,0.0,0.1851413285518692,0.10288808664259928,41.0,8281.669160442549,0,23.0,73.0
87.03677450620319,0.0,70.59396547909564,0.0,0.4353096537792629,0.11190053285968028,39.0,9715.973381189217,0,9.0,7440.0
98.36482789487512,0.0,98.83373297058156,0.0,0.8527075554421973,0.09187279151943463,30.0,6989.232380761455,0,16.0,137.0
48.07336015552018,0.0,84.01008267238953,0.0,0.9385851989197176,0.06678700361010831,33.0,6751.68209649312,0,15.0,6622.0
14.188473800595306,0.0,48.30579832065676,0.0,0.3808125621123336,0.10245901639344263,25.0,9856.697311005666,0,12.0,6090.0
55.62967840807416,0.0,76.02905150059034,0.0,0.6331610576746847,0.11190053285968028,38.0,1557.7392648652717,0,0.0,7415.0
42.34826022578371,0.0,85.13429209904601,0.0,0.8555197470871133,0.10288808664259928,32.0,6734.535513660916,0,23.0,4012.0
41.09028810726996,0.0,61.02024297054229,0.0,0.6896144852753426,0.11190053285968028,18.0,4748.213775313922,0,10.0,4471.0
53.40682256949872,1.0,80.71716582525082,1.0,0.4285893254632443,0.09187279151943463,37.0,2415.3854143113904,0,9.0,23.0
94.42462395516174,0.0,38.67071521109817,0.0,0.3092989651646879,0.10245901639344263,25.0,9329.39831846246,0,5.0,3373.0
93.82292981491469,0.0,97.24664766619136,0.0,0.7385513641701877,0.11190053285968028,55.0,9974.806462031627,0,22.0,3871.0
39.2134976595991,0.0,70.55433062622083,0.0,0.950775506218808,0.10245901639344263,58.0,8890.209740885643,0,17.0,91.0
73.7011152610236,0.0,17.430337317499045,0.5,0.6607725555299577,0.10245901639344263,36.0,3249.029504982216,0,19.0,6165.0
62.61991679238243,0.0,93.98424660811604,0.0,0.3427942783716106,0.06678700361010831,59.0,8482.699002818894,1,15.0,6606.0
15.794585307320808,0.5,34.469798969405154,1.0,0.875947500769724,0.10288808664259928,41.0,6982.436084244601,0,12.0,3063.0
41.927911615137255,0.0,72.04142481279659,0.0,0.1276942240806469,0.10245901639344263,39.0,9193.89270362291,0,1.0,16.0
45.85916528640773,0.0,53.08564487012352,0.0,0.3042092310632078,0.11190053285968028,64.0,4752.676079976214,0,7.0,6037.0
13.296201620023776,0.0,23.23174189507627,0.0,0.254634608737777,0.10245901639344263,35.0,9004.535465493183,0,8.0,715.0
37.9961835198014,0.0,56.04740249818466,0.0,0.6959778071413298,0.06678700361010831,61.0,1589.3748319675683,1,7.0,2031.0
77.93428818837438,0.0,51.52788077486697,0.0,0.3597949816197431,0.10288808664259928,52.0,7121.162221674954,0,23.0,4499.0
71.22860210199994,0.0,25.08261820635848,0.0,0.1099010081599901,0.06678700361010831,41.0,4933.583044401565,0,21.0,170.0
92.67098116574002,0.0,11.218384526887718,0.5,0.478865333442782,0.10245901639344263,45.0,2161.621432728809,0,8.0,1213.0
88.39848430125139,0.0,24.73142650012454,0.0,0.6649773357628028,0.10288808664259928,23.0,5988.381960562558,0,3.0,2336.0
31.29731002218236,0.0,89.24781125801525,0.0,0.8123502341740322,0.06678700361010831,55.0,2416.39973081008,0,4.0,876.0
10.115568345194491,0.0,18.281579460435708,0.0,0.1768853757798584,0.10245901639344263,63.0,8107.709762806574,0,23.0,5031.0
56.57503076229109,0.0,70.90555630723088,0.0,0.7769789885309903,0.10245901639344263,41.0,6121.618803559803,0,3.0,2211.0
22.0900728149002,0.0,64.87393680031724,0.0,0.3056087630174107,0.10245901639344263,24.0,8664.560602784255,0,22.0,6265.0
23.2252088237816,0.0,42.298723867144574,0.0,0.5887880566433669,0.10288808664259928,22.0,7395.702191488835,0,18.0,1956.0
16.980804960394014,0.0,82.5952872242278,0.0,0.5800964625654162,0.10245901639344263,57.0,3627.086696399698,1,8.0,2502.0
25.22776889316605,0.0,11.46953012631326,0.0,0.5955873943563643,0.11190053285968028,38.0,5347.944022420858,0,16.0,6745.0
27.317059981720007,0.0,15.168928087950295,0.0,0.0738136890243507,0.06678700361010831,20.0,49994.59982272616,0,17.0,7660.0
27.011084349372886,0.0,20.44430836197973,0.0,0.872915982018741,0.10288808664259928,41.0,2153.07187945972,0,1.0,3062.0
87.07790670911245,0.0,95.19676887048152,0.0,0.3838458202712084,0.09187279151943463,41.0,1949.7470376038489,0,16.0,244.0
31.3763564803359,0.0,55.36165539341855,0.0,0.5914480560800262,0.06678700361010831,64.0,6041.343580243601,0,3.0,2478.0
93.3435567508252,0.0,59.12358735997747,0.0,0.7240981617226573,0.11190053285968028,41.0,3851.8130699491817,1,20.0,4655.0
28.491145496222725,0.0,51.08542267232542,0.0,0.6786578852988587,0.11190053285968028,45.0,3427.4171526467712,0,14.0,5212.0
14.443158887027696,0.0,24.767811737798628,0.0,0.8789543853176245,0.09187279151943463,42.0,3880.244308262238,0,18.0,1581.0
74.84031416490735,0.0,91.26772931432792,0.0,0.5072472853665618,0.11190053285968028,24.0,6974.905008515123,0,1.0,2348.0
46.05572111048892,0.0,42.54826557170191,0.0,0.2987792905129663,0.11190053285968028,41.0,6390.868300954535,0,17.0,2321.0
90.8361548950352,0.0,28.52111350251632,0.0,0.4554521681850589,0.10288808664259928,59.0,7685.279878657884,0,4.0,811.0
